timestamp,value
"2019-03-12 02:30:45.415351",0
"2019-03-12 02:45:45.399310",0
"2019-03-12 03:00:45.491631",0
"2019-03-12 03:15:45.389986",0
"2019-03-12 03:30:45.050646",0
"2019-03-12 03:45:45.438534",0
"2019-03-12 04:00:45.032096",0
"2019-03-12 04:15:45.712739",0
"2019-03-12 04:30:45.819289",0
"2019-03-12 04:45:45.031890",0
"2019-03-12 05:00:45.888379",0
"2019-03-12 05:15:45.890375",0
"2019-03-12 05:30:45.053860",0
"2019-03-12 05:45:45.089908",0
"2019-03-12 06:00:45.052448",0
"2019-03-12 09:00:08.327848",16.3225
"2019-03-12 09:15:08.202549",22.68
"2019-03-12 09:30:08.209830",29.5785
"2019-03-12 10:17:40.702441",52.27033
"2019-03-12 10:45:11.512701",54.281
"2019-03-12 10:45:15.921234",54.281
"2019-03-12 11:00:15.856117",60.67933
"2019-03-12 11:15:15.920031",66.08167
"2019-03-12 11:30:16.022442",56.469
"2019-03-12 11:45:15.978773",30.36
"2019-03-12 12:00:15.840895",33.09883
"2019-03-12 12:15:15.887184",21.018
"2019-03-12 12:30:15.912115",8.32667
"2019-03-12 12:45:15.913019",9.609
"2019-03-12 13:00:15.826804",10.892
"2019-03-12 13:15:15.921200",12.17533
"2019-03-12 13:30:15.883367",13.459
"2019-03-12 13:45:15.997846",14.743
"2019-03-12 14:00:15.861232",16.26033
"2019-03-12 14:15:15.877977",18.39667
"2019-03-12 14:30:15.881112",20.967
"2019-03-12 14:45:15.914453",19.895
"2019-03-12 15:00:15.849064",21.71283
"2019-03-12 15:15:15.873968",23.67733
"2019-03-12 15:30:16.080873",25.646
"2019-03-12 15:45:16.272121",27.615
"2019-03-12 16:00:15.891838",29.47
"2019-03-12 16:15:15.855961",31.554
"2019-03-12 16:30:16.361729",33.523
"2019-03-12 16:45:16.363044",46.79567
"2019-03-12 17:00:15.854117",49.12367
"2019-03-12 17:15:16.362695",32.733
"2019-03-12 17:30:15.886629",33.803
"2019-03-12 17:45:15.873531",0
"2019-03-12 18:00:16.384082",0
"2019-03-12 18:15:15.840622",0
