timestamp,Time ,Garbage,value
2018-08-18 21:30,2018-08-18 21:30:00 PDT,109.5kW,109.5
2018-08-18 21:45,2018-08-18 21:45:00 PDT,109.3kW,109.3
2018-08-18 22:00,2018-08-18 22:00:00 PDT,109.7kW,109.7
2018-08-18 22:15,2018-08-18 22:15:00 PDT,113.9kW,113.9
2018-08-18 22:30,2018-08-18 22:30:00 PDT,111.8kW,111.8
2018-08-18 22:45,2018-08-18 22:45:00 PDT,106.9kW,106.9
2018-08-18 23:00,2018-08-18 23:00:00 PDT,110.0kW,110
2018-08-18 23:15,2018-08-18 23:15:00 PDT,82.1kW,82.1
2018-08-18 23:30,2018-08-18 23:30:00 PDT,83.0kW,83
2018-08-18 23:45,2018-08-18 23:45:00 PDT,55.5kW,55.5
2018-08-19 0:00,2018-08-19 00:00:00 PDT,51.5kW,51.5
2018-08-19 0:15,2018-08-19 00:15:00 PDT,49.9kW,49.9
2018-08-19 0:30,2018-08-19 00:30:00 PDT,42.5kW,42.5
2018-08-19 0:45,2018-08-19 00:45:00 PDT,47.1kW,47.1
2018-08-19 1:00,2018-08-19 01:00:00 PDT,44.4kW,44.4
2018-08-19 1:15,2018-08-19 01:15:00 PDT,38.1kW,38.1
2018-08-19 1:30,2018-08-19 01:30:00 PDT,46.6kW,46.6
2018-08-19 1:45,2018-08-19 01:45:00 PDT,45.9kW,45.9
2018-08-19 2:00,2018-08-19 02:00:00 PDT,47.8kW,47.8
2018-08-19 2:15,2018-08-19 02:15:00 PDT,44.3kW,44.3
2018-08-19 2:30,2018-08-19 02:30:00 PDT,37.9kW,37.9
2018-08-19 2:45,2018-08-19 02:45:00 PDT,39.1kW,39.1
2018-08-19 3:00,2018-08-19 03:00:00 PDT,44.2kW,44.2
2018-08-19 3:15,2018-08-19 03:15:00 PDT,35.4kW,35.4
2018-08-19 3:30,2018-08-19 03:30:00 PDT,36.1kW,36.1
2018-08-19 3:45,2018-08-19 03:45:00 PDT,46.5kW,46.5
2018-08-19 4:00,2018-08-19 04:00:00 PDT,50.6kW,50.6
2018-08-19 4:15,2018-08-19 04:15:00 PDT,46.8kW,46.8
2018-08-19 4:30,2018-08-19 04:30:00 PDT,38.9kW,38.9
2018-08-19 4:45,2018-08-19 04:45:00 PDT,44.7kW,44.7
2018-08-19 5:00,2018-08-19 05:00:00 PDT,41.2kW,41.2
2018-08-19 5:15,2018-08-19 05:15:00 PDT,54.5kW,54.5
2018-08-19 5:30,2018-08-19 05:30:00 PDT,54.5kW,54.5
2018-08-19 5:45,2018-08-19 05:45:00 PDT,57.3kW,57.3
2018-08-19 6:00,2018-08-19 06:00:00 PDT,56.1kW,56.1
2018-08-19 6:15,2018-08-19 06:15:00 PDT,67.4kW,67.4
2018-08-19 6:30,2018-08-19 06:30:00 PDT,56.6kW,56.6
2018-08-19 6:45,2018-08-19 06:45:00 PDT,74.6kW,74.6
2018-08-19 7:00,2018-08-19 07:00:00 PDT,70.0kW,70
2018-08-19 7:15,2018-08-19 07:15:00 PDT,68.4kW,68.4
2018-08-19 7:30,2018-08-19 07:30:00 PDT,79.4kW,79.4
2018-08-19 7:45,2018-08-19 07:45:00 PDT,88.1kW,88.1
2018-08-19 8:00,2018-08-19 08:00:00 PDT,85.8kW,85.8
2018-08-19 8:15,2018-08-19 08:15:00 PDT,91.3kW,91.3
2018-08-19 8:30,2018-08-19 08:30:00 PDT,89.0kW,89
2018-08-19 8:45,2018-08-19 08:45:00 PDT,86.8kW,86.8
2018-08-19 9:00,2018-08-19 09:00:00 PDT,87.4kW,87.4
2018-08-19 9:15,2018-08-19 09:15:00 PDT,87.0kW,87
2018-08-19 9:30,2018-08-19 09:30:00 PDT,83.1kW,83.1
2018-08-19 9:45,2018-08-19 09:45:00 PDT,87.9kW,87.9
2018-08-19 10:00,2018-08-19 10:00:00 PDT,85.8kW,85.8
2018-08-19 10:15,2018-08-19 10:15:00 PDT,81.4kW,81.4
2018-08-19 10:30,2018-08-19 10:30:00 PDT,82.5kW,82.5
2018-08-19 10:45,2018-08-19 10:45:00 PDT,91.9kW,91.9
2018-08-19 11:00,2018-08-19 11:00:00 PDT,81.3kW,81.3
2018-08-19 11:15,2018-08-19 11:15:00 PDT,81.2kW,81.2
2018-08-19 11:30,2018-08-19 11:30:00 PDT,77.0kW,77
2018-08-19 11:45,2018-08-19 11:45:00 PDT,95.2kW,95.2
2018-08-19 12:00,2018-08-19 12:00:00 PDT,75.0kW,75
2018-08-19 12:15,2018-08-19 12:15:00 PDT,27.4kW,27.4
2018-08-19 12:30,2018-08-19 12:30:00 PDT,25.8kW,25.8
2018-08-19 12:45,2018-08-19 12:45:00 PDT,17.5kW,17.5
2018-08-19 13:00,2018-08-19 13:00:00 PDT,12.9kW,12.9
2018-08-19 13:15,2018-08-19 13:15:00 PDT,18.8kW,18.8
2018-08-19 13:30,2018-08-19 13:30:00 PDT,17.8kW,17.8
2018-08-19 13:45,2018-08-19 13:45:00 PDT,28.3kW,28.3
2018-08-19 14:00,2018-08-19 14:00:00 PDT,43.2kW,43.2
2018-08-19 14:15,2018-08-19 14:15:00 PDT,45.7kW,45.7
2018-08-19 14:30,2018-08-19 14:30:00 PDT,45.5kW,45.5
2018-08-19 14:45,2018-08-19 14:45:00 PDT,43.6kW,43.6
2018-08-19 15:00,2018-08-19 15:00:00 PDT,27.3kW,27.3
2018-08-19 15:15,2018-08-19 15:15:00 PDT,26.0kW,26
2018-08-19 15:30,2018-08-19 15:30:00 PDT,28.6kW,28.6
2018-08-19 15:45,2018-08-19 15:45:00 PDT,31.1kW,31.1
2018-08-19 16:00,2018-08-19 16:00:00 PDT,26.2kW,26.2
2018-08-19 16:15,2018-08-19 16:15:00 PDT,25.5kW,25.5
2018-08-19 16:30,2018-08-19 16:30:00 PDT,31.3kW,31.3
2018-08-19 16:45,2018-08-19 16:45:00 PDT,29.9kW,29.9
2018-08-19 17:00,2018-08-19 17:00:00 PDT,63.3kW,63.3
2018-08-19 17:15,2018-08-19 17:15:00 PDT,101.8kW,101.8
2018-08-19 17:30,2018-08-19 17:30:00 PDT,85.0kW,85
2018-08-19 17:45,2018-08-19 17:45:00 PDT,89.5kW,89.5
2018-08-19 18:00,2018-08-19 18:00:00 PDT,93.4kW,93.4
2018-08-19 18:15,2018-08-19 18:15:00 PDT,84.4kW,84.4
2018-08-19 18:30,2018-08-19 18:30:00 PDT,83.8kW,83.8
2018-08-19 18:45,2018-08-19 18:45:00 PDT,82.7kW,82.7
2018-08-19 19:00,2018-08-19 19:00:00 PDT,87.8kW,87.8
2018-08-19 19:15,2018-08-19 19:15:00 PDT,82.0kW,82
2018-08-19 19:30,2018-08-19 19:30:00 PDT,80.8kW,80.8
2018-08-19 19:45,2018-08-19 19:45:00 PDT,89.7kW,89.7
2018-08-19 20:00,2018-08-19 20:00:00 PDT,95.4kW,95.4
2018-08-19 20:15,2018-08-19 20:15:00 PDT,101.6kW,101.6
2018-08-19 20:30,2018-08-19 20:30:00 PDT,93.6kW,93.6
2018-08-19 20:45,2018-08-19 20:45:00 PDT,103.7kW,103.7
2018-08-19 21:00,2018-08-19 21:00:00 PDT,100.7kW,100.7
2018-08-19 21:15,2018-08-19 21:15:00 PDT,110.3kW,110.3
2018-08-19 21:30,2018-08-19 21:30:00 PDT,110.3kW,110.3
2018-08-19 21:45,2018-08-19 21:45:00 PDT,112.0kW,112
2018-08-19 22:00,2018-08-19 22:00:00 PDT,109.3kW,109.3
2018-08-19 22:15,2018-08-19 22:15:00 PDT,107.6kW,107.6
2018-08-19 22:30,2018-08-19 22:30:00 PDT,104.8kW,104.8
2018-08-19 22:45,2018-08-19 22:45:00 PDT,109.5kW,109.5
2018-08-19 23:00,2018-08-19 23:00:00 PDT,112.9kW,112.9
2018-08-19 23:15,2018-08-19 23:15:00 PDT,81.1kW,81.1
2018-08-19 23:30,2018-08-19 23:30:00 PDT,82.0kW,82
2018-08-19 23:45,2018-08-19 23:45:00 PDT,62.4kW,62.4
2018-08-20 0:00,2018-08-20 00:00:00 PDT,45.8kW,45.8
2018-08-20 0:15,2018-08-20 00:15:00 PDT,43.1kW,43.1
2018-08-20 0:30,2018-08-20 00:30:00 PDT,51.3kW,51.3
2018-08-20 0:45,2018-08-20 00:45:00 PDT,43.8kW,43.8
2018-08-20 1:00,2018-08-20 01:00:00 PDT,48.9kW,48.9
2018-08-20 1:15,2018-08-20 01:15:00 PDT,51.1kW,51.1
2018-08-20 1:30,2018-08-20 01:30:00 PDT,48.0kW,48
2018-08-20 1:45,2018-08-20 01:45:00 PDT,53.1kW,53.1
2018-08-20 2:00,2018-08-20 02:00:00 PDT,49.5kW,49.5
2018-08-20 2:15,2018-08-20 02:15:00 PDT,38.7kW,38.7
2018-08-20 2:30,2018-08-20 02:30:00 PDT,39.5kW,39.5
2018-08-20 2:45,2018-08-20 02:45:00 PDT,44.8kW,44.8
2018-08-20 3:00,2018-08-20 03:00:00 PDT,42.3kW,42.3
2018-08-20 3:15,2018-08-20 03:15:00 PDT,35.1kW,35.1
2018-08-20 3:30,2018-08-20 03:30:00 PDT,41.9kW,41.9
2018-08-20 3:45,2018-08-20 03:45:00 PDT,42.7kW,42.7
2018-08-20 4:00,2018-08-20 04:00:00 PDT,47.4kW,47.4
2018-08-20 4:15,2018-08-20 04:15:00 PDT,40.8kW,40.8
2018-08-20 4:30,2018-08-20 04:30:00 PDT,41.3kW,41.3
2018-08-20 4:45,2018-08-20 04:45:00 PDT,52.7kW,52.7
2018-08-20 5:00,2018-08-20 05:00:00 PDT,48.1kW,48.1
2018-08-20 5:15,2018-08-20 05:15:00 PDT,56.2kW,56.2
2018-08-20 5:30,2018-08-20 05:30:00 PDT,62.2kW,62.2
2018-08-20 5:45,2018-08-20 05:45:00 PDT,79.4kW,79.4
2018-08-20 6:00,2018-08-20 06:00:00 PDT,94.7kW,94.7
2018-08-20 6:15,2018-08-20 06:15:00 PDT,91.0kW,91
2018-08-20 6:30,2018-08-20 06:30:00 PDT,110.8kW,110.8
2018-08-20 6:45,2018-08-20 06:45:00 PDT,120.7kW,120.7
2018-08-20 7:00,2018-08-20 07:00:00 PDT,136.8kW,136.8
2018-08-20 7:15,2018-08-20 07:15:00 PDT,161.7kW,161.7
2018-08-20 7:30,2018-08-20 07:30:00 PDT,210.8kW,210.8
2018-08-20 7:45,2018-08-20 07:45:00 PDT,215.3kW,215.3
2018-08-20 8:00,2018-08-20 08:00:00 PDT,211.0kW,211
2018-08-20 8:15,2018-08-20 08:15:00 PDT,205.3kW,205.3
2018-08-20 8:30,2018-08-20 08:30:00 PDT,203.6kW,203.6
2018-08-20 8:45,2018-08-20 08:45:00 PDT,201.5kW,201.5
2018-08-20 9:00,2018-08-20 09:00:00 PDT,195.4kW,195.4
2018-08-20 9:15,2018-08-20 09:15:00 PDT,174.4kW,174.4
2018-08-20 9:30,2018-08-20 09:30:00 PDT,174.0kW,174
2018-08-20 9:45,2018-08-20 09:45:00 PDT,165.3kW,165.3
2018-08-20 10:00,2018-08-20 10:00:00 PDT,122.4kW,122.4
2018-08-20 10:15,2018-08-20 10:15:00 PDT,103.3kW,103.3
2018-08-20 10:30,2018-08-20 10:30:00 PDT,87.8kW,87.8
2018-08-20 10:45,2018-08-20 10:45:00 PDT,83.5kW,83.5
2018-08-20 11:00,2018-08-20 11:00:00 PDT,78.4kW,78.4
2018-08-20 11:15,2018-08-20 11:15:00 PDT,86.5kW,86.5
2018-08-20 11:30,2018-08-20 11:30:00 PDT,100.6kW,100.6
2018-08-20 11:45,2018-08-20 11:45:00 PDT,90.2kW,90.2
2018-08-20 12:00,2018-08-20 12:00:00 PDT,77.9kW,77.9
2018-08-20 12:15,2018-08-20 12:15:00 PDT,75.3kW,75.3
2018-08-20 12:30,2018-08-20 12:30:00 PDT,106.1kW,106.1
2018-08-20 12:45,2018-08-20 12:45:00 PDT,106.3kW,106.3
2018-08-20 13:00,2018-08-20 13:00:00 PDT,104.0kW,104
2018-08-20 13:15,2018-08-20 13:15:00 PDT,102.6kW,102.6
2018-08-20 13:30,2018-08-20 13:30:00 PDT,103.5kW,103.5
2018-08-20 13:45,2018-08-20 13:45:00 PDT,99.8kW,99.8
2018-08-20 14:00,2018-08-20 14:00:00 PDT,93.8kW,93.8
2018-08-20 14:15,2018-08-20 14:15:00 PDT,107.8kW,107.8
2018-08-20 14:30,2018-08-20 14:30:00 PDT,118.1kW,118.1
2018-08-20 14:45,2018-08-20 14:45:00 PDT,117.4kW,117.4
2018-08-20 15:00,2018-08-20 15:00:00 PDT,117.6kW,117.6
2018-08-20 15:15,2018-08-20 15:15:00 PDT,108.7kW,108.7
2018-08-20 15:30,2018-08-20 15:30:00 PDT,102.8kW,102.8
2018-08-20 15:45,2018-08-20 15:45:00 PDT,66.5kW,66.5
2018-08-20 16:00,2018-08-20 16:00:00 PDT,48.0kW,48
2018-08-20 16:15,2018-08-20 16:15:00 PDT,51.2kW,51.2
2018-08-20 16:30,2018-08-20 16:30:00 PDT,48.1kW,48.1
2018-08-20 16:45,2018-08-20 16:45:00 PDT,39.6kW,39.6
2018-08-20 17:00,2018-08-20 17:00:00 PDT,50.2kW,50.2
2018-08-20 17:15,2018-08-20 17:15:00 PDT,29.2kW,29.2
2018-08-20 17:30,2018-08-20 17:30:00 PDT,40.5kW,40.5
2018-08-20 17:45,2018-08-20 17:45:00 PDT,34.1kW,34.1
2018-08-20 18:00,2018-08-20 18:00:00 PDT,24.5kW,24.5
2018-08-20 18:15,2018-08-20 18:15:00 PDT,38.7kW,38.7
2018-08-20 18:30,2018-08-20 18:30:00 PDT,31.0kW,31
2018-08-20 18:45,2018-08-20 18:45:00 PDT,38.3kW,38.3
2018-08-20 19:00,2018-08-20 19:00:00 PDT,38.0kW,38
2018-08-20 19:15,2018-08-20 19:15:00 PDT,45.6kW,45.6
2018-08-20 19:30,2018-08-20 19:30:00 PDT,51.1kW,51.1
2018-08-20 19:45,2018-08-20 19:45:00 PDT,51.8kW,51.8
2018-08-20 20:00,2018-08-20 20:00:00 PDT,48.4kW,48.4
2018-08-20 20:15,2018-08-20 20:15:00 PDT,52.1kW,52.1
2018-08-20 20:30,2018-08-20 20:30:00 PDT,51.7kW,51.7
2018-08-20 20:45,2018-08-20 20:45:00 PDT,57.1kW,57.1
2018-08-20 21:00,2018-08-20 21:00:00 PDT,58.7kW,58.7
2018-08-20 21:15,2018-08-20 21:15:00 PDT,78.3kW,78.3
2018-08-20 21:30,2018-08-20 21:30:00 PDT,78.2kW,78.2
2018-08-20 21:45,2018-08-20 21:45:00 PDT,79.5kW,79.5
2018-08-20 22:00,2018-08-20 22:00:00 PDT,75.8kW,75.8
2018-08-20 22:15,2018-08-20 22:15:00 PDT,75.2kW,75.2
2018-08-20 22:30,2018-08-20 22:30:00 PDT,76.9kW,76.9
2018-08-20 22:45,2018-08-20 22:45:00 PDT,77.7kW,77.7
2018-08-20 23:00,2018-08-20 23:00:00 PDT,72.7kW,72.7
2018-08-20 23:15,2018-08-20 23:15:00 PDT,54.0kW,54
2018-08-20 23:30,2018-08-20 23:30:00 PDT,56.1kW,56.1
2018-08-20 23:45,2018-08-20 23:45:00 PDT,43.8kW,43.8
2018-08-21 0:00,2018-08-21 00:00:00 PDT,49.7kW,49.7
2018-08-21 0:15,2018-08-21 00:15:00 PDT,46.3kW,46.3
2018-08-21 0:30,2018-08-21 00:30:00 PDT,60.1kW,60.1
2018-08-21 0:45,2018-08-21 00:45:00 PDT,55.5kW,55.5
2018-08-21 1:00,2018-08-21 01:00:00 PDT,48.4kW,48.4
2018-08-21 1:15,2018-08-21 01:15:00 PDT,49.6kW,49.6
2018-08-21 1:30,2018-08-21 01:30:00 PDT,52.8kW,52.8
2018-08-21 1:45,2018-08-21 01:45:00 PDT,45.6kW,45.6
2018-08-21 2:00,2018-08-21 02:00:00 PDT,42.7kW,42.7
2018-08-21 2:15,2018-08-21 02:15:00 PDT,44.5kW,44.5
2018-08-21 2:30,2018-08-21 02:30:00 PDT,42.1kW,42.1
2018-08-21 2:45,2018-08-21 02:45:00 PDT,46.2kW,46.2
2018-08-21 3:00,2018-08-21 03:00:00 PDT,47.4kW,47.4
2018-08-21 3:15,2018-08-21 03:15:00 PDT,38.0kW,38
2018-08-21 3:30,2018-08-21 03:30:00 PDT,37.6kW,37.6
2018-08-21 3:45,2018-08-21 03:45:00 PDT,41.1kW,41.1
2018-08-21 4:00,2018-08-21 04:00:00 PDT,36.4kW,36.4
2018-08-21 4:15,2018-08-21 04:15:00 PDT,39.7kW,39.7
2018-08-21 4:30,2018-08-21 04:30:00 PDT,33.2kW,33.2
2018-08-21 4:45,2018-08-21 04:45:00 PDT,38.3kW,38.3
2018-08-21 5:00,2018-08-21 05:00:00 PDT,48.2kW,48.2
2018-08-21 5:15,2018-08-21 05:15:00 PDT,59.6kW,59.6
2018-08-21 5:30,2018-08-21 05:30:00 PDT,70.8kW,70.8
2018-08-21 5:45,2018-08-21 05:45:00 PDT,79.2kW,79.2
2018-08-21 6:00,2018-08-21 06:00:00 PDT,77.9kW,77.9
2018-08-21 6:15,2018-08-21 06:15:00 PDT,76.4kW,76.4
2018-08-21 6:30,2018-08-21 06:30:00 PDT,104.9kW,104.9
2018-08-21 6:45,2018-08-21 06:45:00 PDT,113.6kW,113.6
2018-08-21 7:00,2018-08-21 07:00:00 PDT,132.3kW,132.3
2018-08-21 7:15,2018-08-21 07:15:00 PDT,154.8kW,154.8
2018-08-21 7:30,2018-08-21 07:30:00 PDT,160.2kW,160.2
2018-08-21 7:45,2018-08-21 07:45:00 PDT,154.6kW,154.6
2018-08-21 8:00,2018-08-21 08:00:00 PDT,154.9kW,154.9
2018-08-21 8:15,2018-08-21 08:15:00 PDT,158.9kW,158.9
2018-08-21 8:30,2018-08-21 08:30:00 PDT,164.6kW,164.6
2018-08-21 8:45,2018-08-21 08:45:00 PDT,163.2kW,163.2
2018-08-21 9:00,2018-08-21 09:00:00 PDT,144.2kW,144.2
2018-08-21 9:15,2018-08-21 09:15:00 PDT,111.1kW,111.1
2018-08-21 9:30,2018-08-21 09:30:00 PDT,112.9kW,112.9
2018-08-21 9:45,2018-08-21 09:45:00 PDT,85.8kW,85.8
2018-08-21 10:00,2018-08-21 10:00:00 PDT,99.6kW,99.6
2018-08-21 10:15,2018-08-21 10:15:00 PDT,102.6kW,102.6
2018-08-21 10:30,2018-08-21 10:30:00 PDT,101.9kW,101.9
2018-08-21 10:45,2018-08-21 10:45:00 PDT,115.3kW,115.3
2018-08-21 11:00,2018-08-21 11:00:00 PDT,117.2kW,117.2
2018-08-21 11:15,2018-08-21 11:15:00 PDT,111.4kW,111.4
2018-08-21 11:30,2018-08-21 11:30:00 PDT,88.3kW,88.3
2018-08-21 11:45,2018-08-21 11:45:00 PDT,84.9kW,84.9
2018-08-21 12:00,2018-08-21 12:00:00 PDT,84.3kW,84.3
2018-08-21 12:15,2018-08-21 12:15:00 PDT,93.1kW,93.1
2018-08-21 12:30,2018-08-21 12:30:00 PDT,103.1kW,103.1
2018-08-21 12:45,2018-08-21 12:45:00 PDT,95.8kW,95.8
2018-08-21 13:00,2018-08-21 13:00:00 PDT,97.1kW,97.1
2018-08-21 13:15,2018-08-21 13:15:00 PDT,100.3kW,100.3
2018-08-21 13:30,2018-08-21 13:30:00 PDT,111.3kW,111.3
2018-08-21 13:45,2018-08-21 13:45:00 PDT,110.7kW,110.7
2018-08-21 14:00,2018-08-21 14:00:00 PDT,96.5kW,96.5
2018-08-21 14:15,2018-08-21 14:15:00 PDT,111.0kW,111
2018-08-21 14:30,2018-08-21 14:30:00 PDT,124.4kW,124.4
2018-08-21 14:45,2018-08-21 14:45:00 PDT,99.9kW,99.9
2018-08-21 15:00,2018-08-21 15:00:00 PDT,87.9kW,87.9
2018-08-21 15:15,2018-08-21 15:15:00 PDT,81.2kW,81.2
2018-08-21 15:30,2018-08-21 15:30:00 PDT,89.7kW,89.7
2018-08-21 15:45,2018-08-21 15:45:00 PDT,77.2kW,77.2
2018-08-21 16:00,2018-08-21 16:00:00 PDT,72.0kW,72
2018-08-21 16:15,2018-08-21 16:15:00 PDT,62.8kW,62.8
2018-08-21 16:30,2018-08-21 16:30:00 PDT,62.2kW,62.2
2018-08-21 16:45,2018-08-21 16:45:00 PDT,61.7kW,61.7
2018-08-21 17:00,2018-08-21 17:00:00 PDT,61.0kW,61
2018-08-21 17:15,2018-08-21 17:15:00 PDT,39.3kW,39.3
2018-08-21 17:30,2018-08-21 17:30:00 PDT,36.0kW,36
2018-08-21 17:45,2018-08-21 17:45:00 PDT,37.4kW,37.4
2018-08-21 18:00,2018-08-21 18:00:00 PDT,30.2kW,30.2
2018-08-21 18:15,2018-08-21 18:15:00 PDT,40.5kW,40.5
2018-08-21 18:30,2018-08-21 18:30:00 PDT,87.1kW,87.1
2018-08-21 18:45,2018-08-21 18:45:00 PDT,79.6kW,79.6
2018-08-21 19:00,2018-08-21 19:00:00 PDT,78.1kW,78.1
2018-08-21 19:15,2018-08-21 19:15:00 PDT,88.0kW,88
2018-08-21 19:30,2018-08-21 19:30:00 PDT,96.7kW,96.7
2018-08-21 19:45,2018-08-21 19:45:00 PDT,101.4kW,101.4
2018-08-21 20:00,2018-08-21 20:00:00 PDT,110.1kW,110.1
2018-08-21 20:15,2018-08-21 20:15:00 PDT,123.7kW,123.7
2018-08-21 20:30,2018-08-21 20:30:00 PDT,98.2kW,98.2
2018-08-21 20:45,2018-08-21 20:45:00 PDT,99.5kW,99.5
2018-08-21 21:00,2018-08-21 21:00:00 PDT,112.3kW,112.3
2018-08-21 21:15,2018-08-21 21:15:00 PDT,142.7kW,142.7
2018-08-21 21:30,2018-08-21 21:30:00 PDT,142.3kW,142.3
2018-08-21 21:45,2018-08-21 21:45:00 PDT,138.7kW,138.7
2018-08-21 22:00,2018-08-21 22:00:00 PDT,133.1kW,133.1
2018-08-21 22:15,2018-08-21 22:15:00 PDT,138.0kW,138
2018-08-21 22:30,2018-08-21 22:30:00 PDT,138.4kW,138.4
2018-08-21 22:45,2018-08-21 22:45:00 PDT,147.0kW,147
2018-08-21 23:00,2018-08-21 23:00:00 PDT,145.8kW,145.8
2018-08-21 23:15,2018-08-21 23:15:00 PDT,119.0kW,119
2018-08-21 23:30,2018-08-21 23:30:00 PDT,118.8kW,118.8
2018-08-21 23:45,2018-08-21 23:45:00 PDT,72.2kW,72.2
2018-08-22 0:00,2018-08-22 00:00:00 PDT,61.7kW,61.7
2018-08-22 0:15,2018-08-22 00:15:00 PDT,65.2kW,65.2
2018-08-22 0:30,2018-08-22 00:30:00 PDT,68.6kW,68.6
2018-08-22 0:45,2018-08-22 00:45:00 PDT,72.5kW,72.5
2018-08-22 1:00,2018-08-22 01:00:00 PDT,81.3kW,81.3
2018-08-22 1:15,2018-08-22 01:15:00 PDT,71.4kW,71.4
2018-08-22 1:30,2018-08-22 01:30:00 PDT,58.5kW,58.5
2018-08-22 1:45,2018-08-22 01:45:00 PDT,64.7kW,64.7
2018-08-22 2:00,2018-08-22 02:00:00 PDT,73.4kW,73.4
2018-08-22 2:15,2018-08-22 02:15:00 PDT,60.4kW,60.4
2018-08-22 2:30,2018-08-22 02:30:00 PDT,59.8kW,59.8
2018-08-22 2:45,2018-08-22 02:45:00 PDT,57.2kW,57.2
2018-08-22 3:00,2018-08-22 03:00:00 PDT,46.5kW,46.5
2018-08-22 3:15,2018-08-22 03:15:00 PDT,40.4kW,40.4
2018-08-22 3:30,2018-08-22 03:30:00 PDT,38.9kW,38.9
2018-08-22 3:45,2018-08-22 03:45:00 PDT,33.5kW,33.5
2018-08-22 4:00,2018-08-22 04:00:00 PDT,48.1kW,48.1
2018-08-22 4:15,2018-08-22 04:15:00 PDT,57.1kW,57.1
2018-08-22 4:30,2018-08-22 04:30:00 PDT,51.9kW,51.9
2018-08-22 4:45,2018-08-22 04:45:00 PDT,53.9kW,53.9
2018-08-22 5:00,2018-08-22 05:00:00 PDT,53.1kW,53.1
2018-08-22 5:15,2018-08-22 05:15:00 PDT,52.2kW,52.2
2018-08-22 5:30,2018-08-22 05:30:00 PDT,55.5kW,55.5
2018-08-22 5:45,2018-08-22 05:45:00 PDT,79.4kW,79.4
2018-08-22 6:00,2018-08-22 06:00:00 PDT,80.3kW,80.3
2018-08-22 6:15,2018-08-22 06:15:00 PDT,74.5kW,74.5
2018-08-22 6:30,2018-08-22 06:30:00 PDT,101.3kW,101.3
2018-08-22 6:45,2018-08-22 06:45:00 PDT,106.9kW,106.9
2018-08-22 7:00,2018-08-22 07:00:00 PDT,143.0kW,143
2018-08-22 7:15,2018-08-22 07:15:00 PDT,178.5kW,178.5
2018-08-22 7:30,2018-08-22 07:30:00 PDT,200.8kW,200.8
2018-08-22 7:45,2018-08-22 07:45:00 PDT,221.4kW,221.4
2018-08-22 8:00,2018-08-22 08:00:00 PDT,229.1kW,229.1
2018-08-22 8:15,2018-08-22 08:15:00 PDT,220.6kW,220.6
2018-08-22 8:30,2018-08-22 08:30:00 PDT,219.1kW,219.1
2018-08-22 8:45,2018-08-22 08:45:00 PDT,213.5kW,213.5
2018-08-22 9:00,2018-08-22 09:00:00 PDT,200.1kW,200.1
2018-08-22 9:15,2018-08-22 09:15:00 PDT,175.1kW,175.1
2018-08-22 9:30,2018-08-22 09:30:00 PDT,161.2kW,161.2
2018-08-22 9:45,2018-08-22 09:45:00 PDT,171.3kW,171.3
2018-08-22 10:00,2018-08-22 10:00:00 PDT,187.8kW,187.8
2018-08-22 10:15,2018-08-22 10:15:00 PDT,182.9kW,182.9
2018-08-22 10:30,2018-08-22 10:30:00 PDT,144.2kW,144.2
2018-08-22 10:45,2018-08-22 10:45:00 PDT,119.2kW,119.2
2018-08-22 11:00,2018-08-22 11:00:00 PDT,122.9kW,122.9
2018-08-22 11:15,2018-08-22 11:15:00 PDT,116.2kW,116.2
2018-08-22 11:30,2018-08-22 11:30:00 PDT,101.1kW,101.1
2018-08-22 11:45,2018-08-22 11:45:00 PDT,99.6kW,99.6
2018-08-22 12:00,2018-08-22 12:00:00 PDT,90.1kW,90.1
2018-08-22 12:15,2018-08-22 12:15:00 PDT,74.2kW,74.2
2018-08-22 12:30,2018-08-22 12:30:00 PDT,72.3kW,72.3
2018-08-22 12:45,2018-08-22 12:45:00 PDT,90.0kW,90
2018-08-22 13:00,2018-08-22 13:00:00 PDT,108.1kW,108.1
2018-08-22 13:15,2018-08-22 13:15:00 PDT,108.8kW,108.8
2018-08-22 13:30,2018-08-22 13:30:00 PDT,103.5kW,103.5
2018-08-22 13:45,2018-08-22 13:45:00 PDT,108.5kW,108.5
2018-08-22 14:00,2018-08-22 14:00:00 PDT,104.4kW,104.4
2018-08-22 14:15,2018-08-22 14:15:00 PDT,105.0kW,105
2018-08-22 14:30,2018-08-22 14:30:00 PDT,111.4kW,111.4
2018-08-22 14:45,2018-08-22 14:45:00 PDT,110.5kW,110.5
2018-08-22 15:00,2018-08-22 15:00:00 PDT,127.4kW,127.4
2018-08-22 15:15,2018-08-22 15:15:00 PDT,108.5kW,108.5
2018-08-22 15:30,2018-08-22 15:30:00 PDT,80.8kW,80.8
2018-08-22 15:45,2018-08-22 15:45:00 PDT,62.1kW,62.1
2018-08-22 16:00,2018-08-22 16:00:00 PDT,67.6kW,67.6
2018-08-22 16:15,2018-08-22 16:15:00 PDT,51.6kW,51.6
2018-08-22 16:30,2018-08-22 16:30:00 PDT,41.7kW,41.7
2018-08-22 16:45,2018-08-22 16:45:00 PDT,38.7kW,38.7
2018-08-22 17:00,2018-08-22 17:00:00 PDT,51.9kW,51.9
2018-08-22 17:15,2018-08-22 17:15:00 PDT,73.4kW,73.4
2018-08-22 17:30,2018-08-22 17:30:00 PDT,111.2kW,111.2
